col1,col2,price,tex1,tex2,tex3
1161,-51248,-38510,fh,hfd,ytr
1166,-51470,-38677,gdgdfgert,fddgdfgdfg,hty
1171,-51692,-38844,sdf,fg,rtfd
1176,-51914,-39011,sdf,rfv,tr
1181,-52136,-39178,rtuy,sdrter,sdf
1186,-52358,-39345,sdfthis is ,sfds,sdf
1191,-52580,-39512,fh,hfd,ytr
1196,-52802,-39679,gdgdfgert,fddgdfgdfg,hty
1201,-53024,-39846,sdf,fg,rtfd
1206,-53246,-40013,sdf,rfv,tr
1211,-53468,-40180,rtuy,sdrter,sdf
1216,-53690,-40347,sdfthis is ,sfds,sdf
1221,-53912,-40514,fh,hfd,ytr
1226,-54134,-40681,gdgdfgert,fddgdfgdfg,hty
1231,-54356,-40848,sdf,fg,rtfd
1236,-54578,-41015,sdf,rfv,tr
1241,-54800,-41182,rtuy,sdrter,sdf
1246,-55022,-41349,sdfthis is ,sfds,sdf
1251,-55244,-41516,fh,hfd,ytr
1256,-55466,-41683,gdgdfgert,fddgdfgdfg,hty
1261,-55688,-41850,sdf,fg,rtfd
1266,-55910,-42017,sdf,rfv,tr
1271,-56132,-42184,rtuy,sdrter,sdf
1276,-56354,-42351,sdfthis is ,sfds,sdf
1281,-56576,-42518,fh,hfd,ytr
1286,-56798,-42685,gdgdfgert,fddgdfgdfg,hty
1291,-57020,-42852,sdf,fg,rtfd
1296,-57242,-43019,sdf,rfv,tr
1301,-57464,-43186,rtuy,sdrter,sdf
1306,-57686,-43353,sdfthis is ,sfds,sdf
1311,-57908,-43520,fh,hfd,ytr
1316,-58130,-43687,gdgdfgert,fddgdfgdfg,hty
1321,-58352,-43854,sdf,fg,rtfd
1326,-58574,-44021,sdf,rfv,tr
1331,-58796,-44188,rtuy,sdrter,sdf
1336,-59018,-44355,sdfthis is ,sfds,sdf
1341,-59240,-44522,fh,hfd,ytr
1346,-59462,-44689,gdgdfgert,fddgdfgdfg,hty
1351,-59684,-44856,sdf,fg,rtfd
1356,-59906,-45023,sdf,rfv,tr
1361,-60128,-45190,rtuy,sdrter,sdf
1366,-60350,-45357,sdfthis is ,sfds,sdf
1371,-60572,-45524,fh,hfd,ytr
1376,-60794,-45691,gdgdfgert,fddgdfgdfg,hty
1381,-61016,-45858,sdf,fg,rtfd
1386,-61238,-46025,sdf,rfv,tr
1391,-61460,-46192,rtuy,sdrter,sdf
1396,-61682,-46359,sdfthis is ,sfds,sdf
1401,-61904,-46526,fh,hfd,ytr
1406,-62126,-46693,gdgdfgert,fddgdfgdfg,hty
1411,-62348,-46860,sdf,fg,rtfd
1416,-62570,-47027,sdf,rfv,tr
1421,-62792,-47194,rtuy,sdrter,sdf
1426,-63014,-47361,sdfthis is ,sfds,sdf
1431,-63236,-47528,fh,hfd,ytr
1436,-63458,-47695,gdgdfgert,fddgdfgdfg,hty
1441,-63680,-47862,sdf,fg,rtfd
1446,-63902,-48029,sdf,rfv,tr
1451,-64124,-48196,rtuy,sdrter,sdf
1456,-64346,-48363,sdfthis is ,sfds,sdf
1461,-64568,-48530,fh,hfd,ytr
1466,-64790,-48697,gdgdfgert,fddgdfgdfg,hty
1471,-65012,-48864,sdf,fg,rtfd
1476,-65234,-49031,sdf,rfv,tr
1481,-65456,-49198,rtuy,sdrter,sdf
1486,-65678,-49365,sdfthis is ,sfds,sdf
1491,-65900,-49532,fh,hfd,ytr
1496,-66122,-49699,gdgdfgert,fddgdfgdfg,hty
1501,-66344,-49866,sdf,fg,rtfd
1506,-66566,-50033,sdf,rfv,tr
1511,-66788,-50200,rtuy,sdrter,sdf
1516,-67010,-50367,sdfthis is ,sfds,sdf
1521,-67232,-50534,fh,hfd,ytr
1526,-67454,-50701,gdgdfgert,fddgdfgdfg,hty
1531,-67676,-50868,sdf,fg,rtfd
1536,-67898,-51035,sdf,rfv,tr
1541,-68120,-51202,rtuy,sdrter,sdf
1546,-68342,-51369,sdfthis is ,sfds,sdf
1551,-68564,-51536,fh,hfd,ytr
1556,-68786,-51703,gdgdfgert,fddgdfgdfg,hty
1561,-69008,-51870,sdf,fg,rtfd
1566,-69230,-52037,sdf,rfv,tr
1571,-69452,-52204,rtuy,sdrter,sdf
1576,-69674,-52371,sdfthis is ,sfds,sdf
1581,-69896,-52538,fh,hfd,ytr
1586,-70118,-52705,gdgdfgert,fddgdfgdfg,hty
1591,-70340,-52872,sdf,fg,rtfd
1596,-70562,-53039,sdf,rfv,tr
1601,-70784,-53206,rtuy,sdrter,sdf
1606,-71006,-53373,sdfthis is ,sfds,sdf
1611,-71228,-53540,fh,hfd,ytr
1616,-71450,-53707,gdgdfgert,fddgdfgdfg,hty
1621,-71672,-53874,sdf,fg,rtfd
1626,-71894,-54041,sdf,rfv,tr
1631,-72116,-54208,rtuy,sdrter,sdf
1636,-72338,-54375,sdfthis is ,sfds,sdf
1641,-72560,-54542,fh,hfd,ytr
1646,-72782,-54709,gdgdfgert,fddgdfgdfg,hty
1651,-73004,-54876,sdf,fg,rtfd
1656,-73226,-55043,sdf,rfv,tr
1661,-73448,-55210,rtuy,sdrter,sdf
1666,-73670,-55377,sdfthis is ,sfds,sdf
1671,-73892,-55544,fh,hfd,ytr
1676,-74114,-55711,gdgdfgert,fddgdfgdfg,hty
1681,-74336,-55878,sdf,fg,rtfd
1686,-74558,-56045,sdf,rfv,tr
1691,-74780,-56212,rtuy,sdrter,sdf
1696,-75002,-56379,sdfthis is ,sfds,sdf
1701,-75224,-56546,fh,hfd,ytr
1706,-75446,-56713,gdgdfgert,fddgdfgdfg,hty
1711,-75668,-56880,sdf,fg,rtfd
1716,-75890,-57047,sdf,rfv,tr
1721,-76112,-57214,rtuy,sdrter,sdf
1726,-76334,-57381,sdfthis is ,sfds,sdf
1731,-76556,-57548,fh,hfd,ytr
1736,-76778,-57715,gdgdfgert,fddgdfgdfg,hty
1741,-77000,-57882,sdf,fg,rtfd
1746,-77222,-58049,sdf,rfv,tr
1751,-77444,-58216,rtuy,sdrter,sdf
1756,-77666,-58383,sdfthis is ,sfds,sdf
1761,-77888,-58550,fh,hfd,ytr
1766,-78110,-58717,gdgdfgert,fddgdfgdfg,hty
1771,-78332,-58884,sdf,fg,rtfd
1776,-78554,-59051,sdf,rfv,tr
1781,-78776,-59218,rtuy,sdrter,sdf
1786,-78998,-59385,sdfthis is ,sfds,sdf
1791,-79220,-59552,fh,hfd,ytr
1796,-79442,-59719,gdgdfgert,fddgdfgdfg,hty
1801,-79664,-59886,sdf,fg,rtfd
1806,-79886,-60053,sdf,rfv,tr
1811,-80108,-60220,rtuy,sdrter,sdf
1816,-80330,-60387,sdfthis is ,sfds,sdf
1821,-80552,-60554,fh,hfd,ytr
1826,-80774,-60721,gdgdfgert,fddgdfgdfg,hty
1831,-80996,-60888,sdf,fg,rtfd
1836,-81218,-61055,sdf,rfv,tr
1841,-81440,-61222,rtuy,sdrter,sdf
1846,-81662,-61389,sdfthis is ,sfds,sdf
1851,-81884,-61556,fh,hfd,ytr
1856,-82106,-61723,gdgdfgert,fddgdfgdfg,hty
1861,-82328,-61890,sdf,fg,rtfd
1866,-82550,-62057,sdf,rfv,tr
1871,-82772,-62224,rtuy,sdrter,sdf
1876,-82994,-62391,sdfthis is ,sfds,sdf
1881,-83216,-62558,fh,hfd,ytr
1886,-83438,-62725,gdgdfgert,fddgdfgdfg,hty
1891,-83660,-62892,sdf,fg,rtfd
1896,-83882,-63059,sdf,rfv,tr
1901,-84104,-63226,rtuy,sdrter,sdf
1906,-84326,-63393,sdfthis is ,sfds,sdf
1911,-84548,-63560,fh,hfd,ytr
1916,-84770,-63727,gdgdfgert,fddgdfgdfg,hty
1921,-84992,-63894,sdf,fg,rtfd
1926,-85214,-64061,sdf,rfv,tr
1931,-85436,-64228,rtuy,sdrter,sdf
1936,-85658,-64395,sdfthis is ,sfds,sdf
1941,-85880,-64562,fh,hfd,ytr
1946,-86102,-64729,gdgdfgert,fddgdfgdfg,hty
1951,-86324,-64896,sdf,fg,rtfd
1956,-86546,-65063,sdf,rfv,tr
1961,-86768,-65230,rtuy,sdrter,sdf
1966,-86990,-65397,sdfthis is ,sfds,sdf
1971,-87212,-65564,fh,hfd,ytr
1976,-87434,-65731,gdgdfgert,fddgdfgdfg,hty
1981,-87656,-65898,sdf,fg,rtfd
1986,-87878,-66065,sdf,rfv,tr
1991,-88100,-66232,rtuy,sdrter,sdf
1996,-88322,-66399,sdfthis is ,sfds,sdf
2001,-88544,-66566,fh,hfd,ytr
2006,-88766,-66733,gdgdfgert,fddgdfgdfg,hty
2011,-88988,-66900,sdf,fg,rtfd
2016,-89210,-67067,sdf,rfv,tr
2021,-89432,-67234,rtuy,sdrter,sdf
2026,-89654,-67401,sdfthis is ,sfds,sdf
2031,-89876,-67568,fh,hfd,ytr
2036,-90098,-67735,gdgdfgert,fddgdfgdfg,hty
2041,-90320,-67902,sdf,fg,rtfd
2046,-90542,-68069,sdf,rfv,tr
2051,-90764,-68236,rtuy,sdrter,sdf
2056,-90986,-68403,sdfthis is ,sfds,sdf
2061,-91208,-68570,fh,hfd,ytr
2066,-91430,-68737,gdgdfgert,fddgdfgdfg,hty
2071,-91652,-68904,sdf,fg,rtfd
2076,-91874,-69071,sdf,rfv,tr
2081,-92096,-69238,rtuy,sdrter,sdf
2086,-92318,-69405,sdfthis is ,sfds,sdf
2091,-92540,-69572,fh,hfd,ytr
2096,-92762,-69739,gdgdfgert,fddgdfgdfg,hty
2101,-92984,-69906,sdf,fg,rtfd
2106,-93206,-70073,sdf,rfv,tr
2111,-93428,-70240,rtuy,sdrter,sdf
2116,-93650,-70407,sdfthis is ,sfds,sdf
2121,-93872,-70574,fh,hfd,ytr
2126,-94094,-70741,gdgdfgert,fddgdfgdfg,hty
2131,-94316,-70908,sdf,fg,rtfd
2136,-94538,-71075,sdf,rfv,tr
2141,-94760,-71242,rtuy,sdrter,sdf
2146,-94982,-71409,sdfthis is ,sfds,sdf
2151,-95204,-71576,fh,hfd,ytr
2156,-95426,-71743,gdgdfgert,fddgdfgdfg,hty
2161,-95648,-71910,sdf,fg,rtfd
2166,-95870,-72077,sdf,rfv,tr
2171,-96092,-72244,rtuy,sdrter,sdf
2176,-96314,-72411,sdfthis is ,sfds,sdf
2181,-96536,-72578,fh,hfd,ytr
2186,-96758,-72745,gdgdfgert,fddgdfgdfg,hty
2191,-96980,-72912,sdf,fg,rtfd
2196,-97202,-73079,sdf,rfv,tr
2201,-97424,-73246,rtuy,sdrter,sdf
2206,-97646,-73413,sdfthis is ,sfds,sdf
2211,-97868,-73580,fh,hfd,ytr
2216,-98090,-73747,gdgdfgert,fddgdfgdfg,hty
2221,-98312,-73914,sdf,fg,rtfd
2226,-98534,-74081,sdf,rfv,tr
2231,-98756,-74248,rtuy,sdrter,sdf
2236,-98978,-74415,sdfthis is ,sfds,sdf
2241,-99200,-74582,fh,hfd,ytr
2246,-99422,-74749,gdgdfgert,fddgdfgdfg,hty
2251,-99644,-74916,sdf,fg,rtfd
2256,-99866,-75083,sdf,rfv,tr
2261,-100088,-75250,rtuy,sdrter,sdf
2266,-100310,-75417,sdfthis is ,sfds,sdf
2271,-100532,-75584,fh,hfd,ytr
2276,-100754,-75751,gdgdfgert,fddgdfgdfg,hty
2281,-100976,-75918,sdf,fg,rtfd
2286,-101198,-76085,sdf,rfv,tr
2291,-101420,-76252,rtuy,sdrter,sdf
2296,-101642,-76419,sdfthis is ,sfds,sdf
2301,-101864,-76586,fh,hfd,ytr
2306,-102086,-76753,gdgdfgert,fddgdfgdfg,hty
2311,-102308,-76920,sdf,fg,rtfd
2316,-102530,-77087,sdf,rfv,tr
2321,-102752,-77254,rtuy,sdrter,sdf
2326,-102974,-77421,sdfthis is ,sfds,sdf
2331,-103196,-77588,fh,hfd,ytr
2336,-103418,-77755,gdgdfgert,fddgdfgdfg,hty
2341,-103640,-77922,sdf,fg,rtfd
2346,-103862,-78089,sdf,rfv,tr
2351,-104084,-78256,rtuy,sdrter,sdf
2356,-104306,-78423,sdfthis is ,sfds,sdf
2361,-104528,-78590,fh,hfd,ytr
2366,-104750,-78757,gdgdfgert,fddgdfgdfg,hty
2371,-104972,-78924,sdf,fg,rtfd
2376,-105194,-79091,sdf,rfv,tr
2381,-105416,-79258,rtuy,sdrter,sdf
2386,-105638,-79425,sdfthis is ,sfds,sdf
2391,-105860,-79592,fh,hfd,ytr
2396,-106082,-79759,gdgdfgert,fddgdfgdfg,hty
2401,-106304,-79926,sdf,fg,rtfd
2406,-106526,-80093,sdf,rfv,tr
2411,-106748,-80260,rtuy,sdrter,sdf
2416,-106970,-80427,sdfthis is ,sfds,sdf
2421,-107192,-80594,fh,hfd,ytr
2426,-107414,-80761,gdgdfgert,fddgdfgdfg,hty
2431,-107636,-80928,sdf,fg,rtfd
2436,-107858,-81095,sdf,rfv,tr
2441,-108080,-81262,rtuy,sdrter,sdf
2446,-108302,-81429,sdfthis is ,sfds,sdf
2451,-108524,-81596,fh,hfd,ytr
2456,-108746,-81763,gdgdfgert,fddgdfgdfg,hty
2461,-108968,-81930,sdf,fg,rtfd
2466,-109190,-82097,sdf,rfv,tr
2471,-109412,-82264,rtuy,sdrter,sdf
2476,-109634,-82431,sdfthis is ,sfds,sdf
2481,-109856,-82598,fh,hfd,ytr
2486,-110078,-82765,gdgdfgert,fddgdfgdfg,hty
2491,-110300,-82932,sdf,fg,rtfd
2496,-110522,-83099,sdf,rfv,tr
2501,-110744,-83266,rtuy,sdrter,sdf
2506,-110966,-83433,sdfthis is ,sfds,sdf
2511,-111188,-83600,fh,hfd,ytr
2516,-111410,-83767,gdgdfgert,fddgdfgdfg,hty
2521,-111632,-83934,sdf,fg,rtfd
2526,-111854,-84101,sdf,rfv,tr
2531,-112076,-84268,rtuy,sdrter,sdf
2536,-112298,-84435,sdfthis is ,sfds,sdf
2541,-112520,-84602,fh,hfd,ytr
2546,-112742,-84769,gdgdfgert,fddgdfgdfg,hty
2551,-112964,-84936,sdf,fg,rtfd
2556,-113186,-85103,sdf,rfv,tr
2561,-113408,-85270,rtuy,sdrter,sdf
2566,-113630,-85437,sdfthis is ,sfds,sdf
2571,-113852,-85604,fh,hfd,ytr
2576,-114074,-85771,gdgdfgert,fddgdfgdfg,hty
2581,-114296,-85938,sdf,fg,rtfd
2586,-114518,-86105,sdf,rfv,tr
2591,-114740,-86272,rtuy,sdrter,sdf
2596,-114962,-86439,sdfthis is ,sfds,sdf
2601,-115184,-86606,fh,hfd,ytr
2606,-115406,-86773,gdgdfgert,fddgdfgdfg,hty
2611,-115628,-86940,sdf,fg,rtfd
2616,-115850,-87107,sdf,rfv,tr
2621,-116072,-87274,rtuy,sdrter,sdf
2626,-116294,-87441,sdfthis is ,sfds,sdf
2631,-116516,-87608,fh,hfd,ytr
2636,-116738,-87775,gdgdfgert,fddgdfgdfg,hty
2641,-116960,-87942,sdf,fg,rtfd
2646,-117182,-88109,sdf,rfv,tr
2651,-117404,-88276,rtuy,sdrter,sdf
2656,-117626,-88443,sdfthis is ,sfds,sdf
2661,-117848,-88610,fh,hfd,ytr
2666,-118070,-88777,gdgdfgert,fddgdfgdfg,hty
2671,-118292,-88944,sdf,fg,rtfd
2676,-118514,-89111,sdf,rfv,tr
2681,-118736,-89278,rtuy,sdrter,sdf
2686,-118958,-89445,sdfthis is ,sfds,sdf
2691,-119180,-89612,fh,hfd,ytr
2696,-119402,-89779,gdgdfgert,fddgdfgdfg,hty
2701,-119624,-89946,sdf,fg,rtfd
2706,-119846,-90113,sdf,rfv,tr
2711,-120068,-90280,rtuy,sdrter,sdf
2716,-120290,-90447,sdfthis is ,sfds,sdf
2721,-120512,-90614,fh,hfd,ytr
2726,-120734,-90781,gdgdfgert,fddgdfgdfg,hty
2731,-120956,-90948,sdf,fg,rtfd
2736,-121178,-91115,sdf,rfv,tr
2741,-121400,-91282,rtuy,sdrter,sdf
2746,-121622,-91449,sdfthis is ,sfds,sdf
2751,-121844,-91616,fh,hfd,ytr
2756,-122066,-91783,gdgdfgert,fddgdfgdfg,hty
2761,-122288,-91950,sdf,fg,rtfd
2766,-122510,-92117,sdf,rfv,tr
2771,-122732,-92284,rtuy,sdrter,sdf
2776,-122954,-92451,sdfthis is ,sfds,sdf
2781,-123176,-92618,fh,hfd,ytr
2786,-123398,-92785,gdgdfgert,fddgdfgdfg,hty
2791,-123620,-92952,sdf,fg,rtfd
2796,-123842,-93119,sdf,rfv,tr
2801,-124064,-93286,rtuy,sdrter,sdf
2806,-124286,-93453,sdfthis is ,sfds,sdf
2811,-124508,-93620,fh,hfd,ytr
2816,-124730,-93787,gdgdfgert,fddgdfgdfg,hty
2821,-124952,-93954,sdf,fg,rtfd
2826,-125174,-94121,sdf,rfv,tr
2831,-125396,-94288,rtuy,sdrter,sdf
2836,-125618,-94455,sdfthis is ,sfds,sdf
2841,-125840,-94622,fh,hfd,ytr
2846,-126062,-94789,gdgdfgert,fddgdfgdfg,hty
2851,-126284,-94956,sdf,fg,rtfd
2856,-126506,-95123,sdf,rfv,tr
2861,-126728,-95290,rtuy,sdrter,sdf
2866,-126950,-95457,sdfthis is ,sfds,sdf
2871,-127172,-95624,fh,hfd,ytr
2876,-127394,-95791,gdgdfgert,fddgdfgdfg,hty
2881,-127616,-95958,sdf,fg,rtfd
2886,-127838,-96125,sdf,rfv,tr
2891,-128060,-96292,rtuy,sdrter,sdf
2896,-128282,-96459,sdfthis is ,sfds,sdf
2901,-128504,-96626,fh,hfd,ytr
2906,-128726,-96793,gdgdfgert,fddgdfgdfg,hty
2911,-128948,-96960,sdf,fg,rtfd
2916,-129170,-97127,sdf,rfv,tr
2921,-129392,-97294,rtuy,sdrter,sdf
2926,-129614,-97461,sdfthis is ,sfds,sdf
2931,-129836,-97628,fh,hfd,ytr
2936,-130058,-97795,gdgdfgert,fddgdfgdfg,hty
2941,-130280,-97962,sdf,fg,rtfd
2946,-130502,-98129,sdf,rfv,tr
2951,-130724,-98296,rtuy,sdrter,sdf
2956,-130946,-98463,sdfthis is ,sfds,sdf
2961,-131168,-98630,fh,hfd,ytr
2966,-131390,-98797,gdgdfgert,fddgdfgdfg,hty
2971,-131612,-98964,sdf,fg,rtfd
2976,-131834,-99131,sdf,rfv,tr
2981,-132056,-99298,rtuy,sdrter,sdf
2986,-132278,-99465,sdfthis is ,sfds,sdf
2991,-132500,-99632,fh,hfd,ytr
2996,-132722,-99799,gdgdfgert,fddgdfgdfg,hty
3001,-132944,-99966,sdf,fg,rtfd
3006,-133166,-100133,sdf,rfv,tr
3011,-133388,-100300,rtuy,sdrter,sdf
3016,-133610,-100467,sdfthis is ,sfds,sdf
3021,-133832,-100634,fh,hfd,ytr
3026,-134054,-100801,gdgdfgert,fddgdfgdfg,hty
3031,-134276,-100968,sdf,fg,rtfd
3036,-134498,-101135,sdf,rfv,tr
3041,-134720,-101302,rtuy,sdrter,sdf
3046,-134942,-101469,sdfthis is ,sfds,sdf
3051,-135164,-101636,fh,hfd,ytr
3056,-135386,-101803,gdgdfgert,fddgdfgdfg,hty
3061,-135608,-101970,sdf,fg,rtfd
3066,-135830,-102137,sdf,rfv,tr
3071,-136052,-102304,rtuy,sdrter,sdf
3076,-136274,-102471,sdfthis is ,sfds,sdf
3081,-136496,-102638,fh,hfd,ytr
3086,-136718,-102805,gdgdfgert,fddgdfgdfg,hty
3091,-136940,-102972,sdf,fg,rtfd
3096,-137162,-103139,sdf,rfv,tr
3101,-137384,-103306,rtuy,sdrter,sdf
3106,-137606,-103473,sdfthis is ,sfds,sdf
3111,-137828,-103640,fh,hfd,ytr
3116,-138050,-103807,gdgdfgert,fddgdfgdfg,hty
3121,-138272,-103974,sdf,fg,rtfd
3126,-138494,-104141,sdf,rfv,tr
3131,-138716,-104308,rtuy,sdrter,sdf
3136,-138938,-104475,sdfthis is ,sfds,sdf
3141,-139160,-104642,fh,hfd,ytr
3146,-139382,-104809,gdgdfgert,fddgdfgdfg,hty
3151,-139604,-104976,sdf,fg,rtfd
3156,-139826,-105143,sdf,rfv,tr
3161,-140048,-105310,rtuy,sdrter,sdf
3166,-140270,-105477,sdfthis is ,sfds,sdf
3171,-140492,-105644,fh,hfd,ytr
3176,-140714,-105811,gdgdfgert,fddgdfgdfg,hty
3181,-140936,-105978,sdf,fg,rtfd
3186,-141158,-106145,sdf,rfv,tr
3191,-141380,-106312,rtuy,sdrter,sdf
3196,-141602,-106479,sdfthis is ,sfds,sdf
3201,-141824,-106646,fh,hfd,ytr
3206,-142046,-106813,gdgdfgert,fddgdfgdfg,hty
3211,-142268,-106980,sdf,fg,rtfd
3216,-142490,-107147,sdf,rfv,tr
3221,-142712,-107314,rtuy,sdrter,sdf
3226,-142934,-107481,sdfthis is ,sfds,sdf
3231,-143156,-107648,fh,hfd,ytr
3236,-143378,-107815,gdgdfgert,fddgdfgdfg,hty
3241,-143600,-107982,sdf,fg,rtfd
3246,-143822,-108149,sdf,rfv,tr
3251,-144044,-108316,rtuy,sdrter,sdf
3256,-144266,-108483,sdfthis is ,sfds,sdf
3261,-144488,-108650,fh,hfd,ytr
3266,-144710,-108817,gdgdfgert,fddgdfgdfg,hty
3271,-144932,-108984,sdf,fg,rtfd
3276,-145154,-109151,sdf,rfv,tr
3281,-145376,-109318,rtuy,sdrter,sdf
3286,-145598,-109485,sdfthis is ,sfds,sdf
3291,-145820,-109652,fh,hfd,ytr
3296,-146042,-109819,gdgdfgert,fddgdfgdfg,hty
3301,-146264,-109986,sdf,fg,rtfd
3306,-146486,-110153,sdf,rfv,tr
3311,-146708,-110320,rtuy,sdrter,sdf
3316,-146930,-110487,sdfthis is ,sfds,sdf
3321,-147152,-110654,fh,hfd,ytr
3326,-147374,-110821,gdgdfgert,fddgdfgdfg,hty
3331,-147596,-110988,sdf,fg,rtfd
3336,-147818,-111155,sdf,rfv,tr
3341,-148040,-111322,rtuy,sdrter,sdf
3346,-148262,-111489,sdfthis is ,sfds,sdf
3351,-148484,-111656,fh,hfd,ytr
3356,-148706,-111823,gdgdfgert,fddgdfgdfg,hty
3361,-148928,-111990,sdf,fg,rtfd
3366,-149150,-112157,sdf,rfv,tr
3371,-149372,-112324,rtuy,sdrter,sdf
3376,-149594,-112491,sdfthis is ,sfds,sdf
3381,-149816,-112658,fh,hfd,ytr
3386,-150038,-112825,gdgdfgert,fddgdfgdfg,hty
3391,-150260,-112992,sdf,fg,rtfd
3396,-150482,-113159,sdf,rfv,tr
3401,-150704,-113326,rtuy,sdrter,sdf
3406,-150926,-113493,sdfthis is ,sfds,sdf
3411,-151148,-113660,fh,hfd,ytr
3416,-151370,-113827,gdgdfgert,fddgdfgdfg,hty
3421,-151592,-113994,sdf,fg,rtfd
3426,-151814,-114161,sdf,rfv,tr
3431,-152036,-114328,rtuy,sdrter,sdf
3436,-152258,-114495,sdfthis is ,sfds,sdf
3441,-152480,-114662,fh,hfd,ytr
3446,-152702,-114829,gdgdfgert,fddgdfgdfg,hty
3451,-152924,-114996,sdf,fg,rtfd
3456,-153146,-115163,sdf,rfv,tr
3461,-153368,-115330,rtuy,sdrter,sdf
3466,-153590,-115497,sdfthis is ,sfds,sdf
3471,-153812,-115664,fh,hfd,ytr
3476,-154034,-115831,gdgdfgert,fddgdfgdfg,hty
3481,-154256,-115998,sdf,fg,rtfd
3486,-154478,-116165,sdf,rfv,tr
3491,-154700,-116332,rtuy,sdrter,sdf
3496,-154922,-116499,sdfthis is ,sfds,sdf
3501,-155144,-116666,fh,hfd,ytr
3506,-155366,-116833,gdgdfgert,fddgdfgdfg,hty
3511,-155588,-117000,sdf,fg,rtfd
3516,-155810,-117167,sdf,rfv,tr
3521,-156032,-117334,rtuy,sdrter,sdf
3526,-156254,-117501,sdfthis is ,sfds,sdf
3531,-156476,-117668,fh,hfd,ytr
3536,-156698,-117835,gdgdfgert,fddgdfgdfg,hty
3541,-156920,-118002,sdf,fg,rtfd
3546,-157142,-118169,sdf,rfv,tr
3551,-157364,-118336,rtuy,sdrter,sdf
3556,-157586,-118503,sdfthis is ,sfds,sdf
3561,-157808,-118670,fh,hfd,ytr
3566,-158030,-118837,gdgdfgert,fddgdfgdfg,hty
3571,-158252,-119004,sdf,fg,rtfd
3576,-158474,-119171,sdf,rfv,tr
3581,-158696,-119338,rtuy,sdrter,sdf
3586,-158918,-119505,sdfthis is ,sfds,sdf
3591,-159140,-119672,fh,hfd,ytr
3596,-159362,-119839,gdgdfgert,fddgdfgdfg,hty
3601,-159584,-120006,sdf,fg,rtfd
3606,-159806,-120173,sdf,rfv,tr
3611,-160028,-120340,rtuy,sdrter,sdf
3616,-160250,-120507,sdfthis is ,sfds,sdf
3621,-160472,-120674,fh,hfd,ytr
3626,-160694,-120841,gdgdfgert,fddgdfgdfg,hty
3631,-160916,-121008,sdf,fg,rtfd
3636,-161138,-121175,sdf,rfv,tr
3641,-161360,-121342,rtuy,sdrter,sdf
3646,-161582,-121509,sdfthis is ,sfds,sdf
3651,-161804,-121676,fh,hfd,ytr
3656,-162026,-121843,gdgdfgert,fddgdfgdfg,hty
3661,-162248,-122010,sdf,fg,rtfd
3666,-162470,-122177,sdf,rfv,tr
3671,-162692,-122344,rtuy,sdrter,sdf
3676,-162914,-122511,sdfthis is ,sfds,sdf
3681,-163136,-122678,fh,hfd,ytr
3686,-163358,-122845,gdgdfgert,fddgdfgdfg,hty
3691,-163580,-123012,sdf,fg,rtfd
3696,-163802,-123179,sdf,rfv,tr
3701,-164024,-123346,rtuy,sdrter,sdf
3706,-164246,-123513,sdfthis is ,sfds,sdf
3711,-164468,-123680,fh,hfd,ytr
3716,-164690,-123847,gdgdfgert,fddgdfgdfg,hty
3721,-164912,-124014,sdf,fg,rtfd
3726,-165134,-124181,sdf,rfv,tr
3731,-165356,-124348,rtuy,sdrter,sdf
3736,-165578,-124515,sdfthis is ,sfds,sdf
3741,-165800,-124682,fh,hfd,ytr
3746,-166022,-124849,gdgdfgert,fddgdfgdfg,hty
3751,-166244,-125016,sdf,fg,rtfd
3756,-166466,-125183,sdf,rfv,tr
3761,-166688,-125350,rtuy,sdrter,sdf
3766,-166910,-125517,sdfthis is ,sfds,sdf
3771,-167132,-125684,fh,hfd,ytr
3776,-167354,-125851,gdgdfgert,fddgdfgdfg,hty
3781,-167576,-126018,sdf,fg,rtfd
3786,-167798,-126185,sdf,rfv,tr
3791,-168020,-126352,rtuy,sdrter,sdf
3796,-168242,-126519,sdfthis is ,sfds,sdf
3801,-168464,-126686,fh,hfd,ytr
3806,-168686,-126853,gdgdfgert,fddgdfgdfg,hty
3811,-168908,-127020,sdf,fg,rtfd
3816,-169130,-127187,sdf,rfv,tr
3821,-169352,-127354,rtuy,sdrter,sdf
3826,-169574,-127521,sdfthis is ,sfds,sdf
3831,-169796,-127688,fh,hfd,ytr
3836,-170018,-127855,gdgdfgert,fddgdfgdfg,hty
3841,-170240,-128022,sdf,fg,rtfd
3846,-170462,-128189,sdf,rfv,tr
3851,-170684,-128356,rtuy,sdrter,sdf
3856,-170906,-128523,sdfthis is ,sfds,sdf
3861,-171128,-128690,fh,hfd,ytr
3866,-171350,-128857,gdgdfgert,fddgdfgdfg,hty
3871,-171572,-129024,sdf,fg,rtfd
3876,-171794,-129191,sdf,rfv,tr
3881,-172016,-129358,rtuy,sdrter,sdf
3886,-172238,-129525,sdfthis is ,sfds,sdf
3891,-172460,-129692,fh,hfd,ytr
3896,-172682,-129859,gdgdfgert,fddgdfgdfg,hty
3901,-172904,-130026,sdf,fg,rtfd
3906,-173126,-130193,sdf,rfv,tr
3911,-173348,-130360,rtuy,sdrter,sdf
3916,-173570,-130527,sdfthis is ,sfds,sdf
3921,-173792,-130694,fh,hfd,ytr
3926,-174014,-130861,gdgdfgert,fddgdfgdfg,hty
3931,-174236,-131028,sdf,fg,rtfd
